Date,GHI_Satellite,ClearSky_GHI,Ambient_Temp,Humidity,Wind_Speed,PlantA_E_solar,PlantB_E_solar,PlantA_E_biogas,PlantB_E_biogas
2024-11-26,3.7726,3.8671,19.47,80.41,2.13,5.784074867999999,28.92037434,8.430209641755644,29.892422526069094
2024-11-27,4.0226,4.187,20.33,81.9,2.02,6.146613251999999,30.73306626,7.267310459495233,30.59462251952831
2024-11-28,4.0524,4.253,20.79,82.92,2.17,6.180963623999999,30.90481811999999,7.628863242347434,30.265530362958774
2024-11-29,3.642,4.3373,21.5,81.83,2.16,5.5394820000000005,27.69741,6.382370396818131,27.292738261612374
2024-11-30,2.2082,4.3572,21.59,83.26,2.3,3.357479772000001,16.787398860000003,6.730119463769368,26.265107358297442
2024-12-01,3.8086,4.1443,20.27,82.51,2.48,5.820988068000001,29.10494034,7.661462895415956,30.20499359516965
2024-12-02,2.9606,3.9017,20.09,81.33,2.4,4.528119276000001,22.64059638,6.578787583650268,28.201594831357784
2024-12-03,4.0222,4.0666,20.18,80.66,2.65,6.149622023999999,30.748110119999996,7.703154153679308,31.314718907916035
2024-12-04,3.8273,3.8407,19.64,76.25,2.01,5.864035968,29.32017984,6.685367868017593,28.433956270449205
2024-12-05,3.4178,3.4296,19.97,70.6,1.9,5.229849204,26.149246020000003,7.0963334380058445,25.53526941422307
2024-12-06,3.7776,3.7795,18.44,72.86,2.48,5.815086336,29.07543168,7.352736691171932,28.103078414274908
2024-12-07,3.773,3.7783,18.05,72.29,2.34,5.8168341,29.084170500000006,6.9284963391613115,26.168996652650165
2024-12-08,3.8537,3.8674,17.92,71.06,2.07,5.9442551759999995,29.721275879999993,6.98954163893291,26.178816276602028
2024-12-09,2.2822,3.5006,17.48,79.09,1.79,3.5262728640000005,17.63136432,7.55306032481114,26.618683241607215
2024-12-10,3.1483,3.3406,18.77,82.91,2.22,4.840133454000001,24.200667269999997,6.398798737127942,24.272940606807197
2024-12-11,2.9467,3.3636,16.61,82.32,3.04,4.568386878,22.84193439,7.248898527574003,28.76254716369358
2024-12-12,1.8739,3.4589,15.47,84.22,3.0,2.9179996019999996,14.589998009999997,6.52996303397186,27.112132580120548
2024-12-13,3.5006,3.6127,15.78,84.82,2.88,5.444553192,27.22276596,6.96927948522046,27.00606370119379
2024-12-14,3.8789,3.8971,15.38,81.23,2.96,6.042240108,30.211200540000004,6.3649182959818065,26.40444870101197
2024-12-15,4.3118,4.3322,15.85,82.7,2.7,6.70441782,33.522089099999995,5.882837588026238,26.14979578219668
2024-12-16,4.3056,4.3702,17.02,76.71,1.63,6.6645521279999995,33.32276064,5.299009242768322,24.923302966545243
2024-12-17,3.9379,4.0711,18.08,77.44,1.97,6.070351608,30.351758039999996,5.7840635704834025,23.4443998404108
2024-12-18,3.5218,3.8532,17.51,75.81,2.36,5.440969692,27.204848459999997,6.203302089801171,26.43988970516608
2024-12-19,3.5974,3.9629,17.9,77.95,2.22,5.54934924,27.7467462,5.246955079386677,23.537423139194388
2024-12-20,3.2532,3.8549,17.79,79.15,2.16,5.020533432000001,25.10266716,6.521659655479094,22.796564287823987
2024-12-21,1.668,3.659,17.1,84.87,2.16,2.5810632,12.905316000000001,5.6625400347134445,23.456460995366726
2024-12-22,3.4584,3.7488,17.2,83.24,2.66,5.349453119999999,26.7472656,6.021353106051702,23.169343185017937
2024-12-23,3.9497,3.9754,16.99,80.49,2.76,6.1143725820000006,30.571862910000004,6.6369717351570765,23.564777128932196
2024-12-24,3.905,3.9269,18.04,77.13,2.05,6.0205728,30.102864,5.264735381400555,25.16220164455667
2024-12-25,3.1738,3.6926,17.67,75.73,2.23,4.900283724,24.50141862,6.033606204904648,23.93454653158572
2024-12-26,3.5554,3.5585,18.62,78.89,2.91,5.469200712,27.34600356,5.583262933007227,23.49858272127955
2024-12-27,3.9156,3.9173,18.24,82.13,3.2,6.032216736,30.161083679999997,6.464731026989188,23.822864648240635
2024-12-28,4.1242,4.1302,18.55,77.44,2.29,6.3459065400000005,31.729532700000004,6.003805573484009,26.684405380330606
2024-12-29,3.703,3.7097,19.64,76.98,2.28,5.673588479999999,28.367942399999997,6.4705532117962985,25.144757010798802
2024-12-30,3.6665,3.7704,20.03,80.4,2.27,5.60908503,28.04542515,6.693849878620469,25.65985684151166
2024-12-31,3.4274,3.6089,17.21,78.71,3.3,5.301296676,26.506483380000002,5.740971640427611,24.65549900764959
